PumpID,Pump Name,Brand,Review,Rating,City,State,Latitude,Longitude
BI262,Nalanda City Pump,IndianOil,"Clean, quick",4.3,Bihar Sharif,Bihar,25.2,85.52
BI263,Sohsarai Depot,HP,Often crowded,3.8,Bihar Sharif,Bihar,25.195,85.51
BI264,Pawapuri Fuel,BPCL,Reliable,4,Bihar Sharif,Bihar,25.205,85.53
BI265,Nalanda Chowk Service,Reliance,Good services,4.1,Bihar Sharif,Bihar,25.215,85.515
BI266,Bihar Sharif Road Pump,IndianOil,Small but clean,3.7,Bihar Sharif,Bihar,25.21,85.525
BI267,Hajipur Main Fuel Hub,IndianOil,"Reliable service, clean area",4.2,Hajipur,Bihar,25.69,85.22
BI268,Ramashish Chowk Depot,HP,Gets crowded in peak hours,3.8,Hajipur,Bihar,25.7,85.23
BI269,Vaishali Service Point,BPCL,"Good facilities, polite staff",4.1,Hajipur,Bihar,25.695,85.225
BI270,Hajipur Court Fuel,Reliance,"Fast fueling, accepts UPI payments",4.3,Hajipur,Bihar,25.705,85.24
BI271,Gandhi Setu Petrol,IndianOil,Nice location near highway,4,Hajipur,Bihar,25.71,85.215
CG272,Raipur Fuel Point,Indian Oil,"Good service, quick filling",4.3,Raipur,Chhattisgarh,21.2514,81.6296
CG273,Capital City HP Pump,HP,"Staff helpful, bit crowded",4,Raipur,Chhattisgarh,21.256,81.632
CG274,Raipur Bharat Petrol Hub,BPCL,"Clean station, accepts UPI",4.5,Raipur,Chhattisgarh,21.249,81.627
CG275,Shakti Nagar Fuel Stop,Reliance,"Spacious, less waiting",4.4,Raipur,Chhattisgarh,21.2525,81.635
CG276,Raipur Smart Pump,Essar,Average experience,3.8,Raipur,Chhattisgarh,21.254,81.6285
CG277,Bilaspur IOC Center,Indian Oil,"Good location, fair price",4.2,Bilaspur,Chhattisgarh,22.0797,82.1391
CG278,Bilaspur HP Fuel Hub,HP,"Staff polite, decent facility",4.1,Bilaspur,Chhattisgarh,22.085,82.1405
CG279,Bilaspur Bharat Station,BPCL,"Smooth service, no delay",4.4,Bilaspur,Chhattisgarh,22.08,82.142
CG280,Energy Point Bilaspur,Reliance,"Good ambiance, fast filling",4.6,Bilaspur,Chhattisgarh,22.0825,82.141
CG281,Smart Fuel Bilaspur,Essar,Card/UPI accepted,4,Bilaspur,Chhattisgarh,22.083,82.1435
CG282,Durg City IOC,Indian Oil,"Reliable, always open",4.3,Durg,Chhattisgarh,21.1905,81.2849
CG283,Durg HP Fuel Center,HP,"Good staff, clean restrooms",4.1,Durg,Chhattisgarh,21.192,81.2855
CG284,Bharat Pump Durg,BPCL,"Average, bit crowded",3.9,Durg,Chhattisgarh,21.191,81.286
CG285,Reliance Fuel Durg,Reliance,"Spacious, smooth service",4.5,Durg,Chhattisgarh,21.193,81.284
CG286,Durg Smart Fuel,Essar,"Decent prices, clean",4.2,Durg,Chhattisgarh,21.1945,81.285
CG287,Bhilai IOC Junction,Indian Oil,Busy but reliable,4,Bhilai Nagar,Chhattisgarh,21.21,81.38
CG288,Bhilai HP Station,HP,"Good service, little delay",3.9,Bhilai Nagar,Chhattisgarh,21.212,81.3815
CG289,Bharat Fuel Bhilai,BPCL,"Smooth service, good staff",4.2,Bhilai Nagar,Chhattisgarh,21.211,81.3825
CG290,Bhilai Reliance Hub,Reliance,Spacious forecourt,4.4,Bhilai Nagar,Chhattisgarh,21.213,81.383
CG291,Smart Pump Bhilai,Essar,"Average, okay experience",3.8,Bhilai Nagar,Chhattisgarh,21.2145,81.3805
CG292,Korba IOC Point,Indian Oil,"Reliable, good UPI facility",4.2,Korba,Chhattisgarh,22.3595,82.7501
CG293,Korba HP Fuel Station,HP,"Helpful staff, fast service",4.3,Korba,Chhattisgarh,22.362,82.752
CG294,Bharat Korba,BPCL,"Bit crowded, good prices",4,Korba,Chhattisgarh,22.361,82.7535
CG295,Reliance Korba,Reliance,"Smooth fueling, neat place",4.5,Korba,Chhattisgarh,22.363,82.751
CG296,Essar Smart Korba,Essar,Okay but needs more staff,3.9,Korba,Chhattisgarh,22.3645,82.754
CG297,Rajnandgaon IOC,Indian Oil,"Quick filling, central location",4.1,Rajnandgaon,Chhattisgarh,21.097,81.033
CG298,Rajnandgaon HP Station,HP,"Good staff, average wait",4,Rajnandgaon,Chhattisgarh,21.0985,81.0345
CG299,Bharat Fuel Rajnandgaon,BPCL,"Fair prices, crowded",3.8,Rajnandgaon,Chhattisgarh,21.099,81.036
CG300,Reliance Pump Rajnandgaon,Reliance,Spacious forecourt,4.4,Rajnandgaon,Chhattisgarh,21.1005,81.035
CG301,Smart Fuel Rajnandgaon,Essar,Good services overall,4.2,Rajnandgaon,Chhattisgarh,21.1015,81.037
CG302,Raigarh IOC Central,Indian Oil,"Reliable, central location",4.2,Raigarh,Chhattisgarh,21.8974,83.3949
CG303,Raigarh HP Fuel Point,HP,"Staff polite, little crowded",4,Raigarh,Chhattisgarh,21.8985,83.396
CG304,Bharat Pump Raigarh,BPCL,"Fair price, accepts UPI",4.1,Raigarh,Chhattisgarh,21.899,83.3975
CG305,Reliance Fuel Raigarh,Reliance,"Spacious, clean facilities",4.5,Raigarh,Chhattisgarh,21.9005,83.3955
CG306,Smart Pump Raigarh,Essar,Average service,3.9,Raigarh,Chhattisgarh,21.902,83.398
CG307,Jagdalpur IOC,Indian Oil,Reliable for long trips,4.3,Jagdalpur,Chhattisgarh,19.07,82.04
CG308,Jagdalpur HP Pump,HP,"Clean, decent pricing",4.1,Jagdalpur,Chhattisgarh,19.0715,82.0415
CG309,Bharat Fuel Jagdalpur,BPCL,"Fast service, good staff",4.2,Jagdalpur,Chhattisgarh,19.0725,82.043
CG310,Reliance Station Jagdalpur,Reliance,"Big area, fast filling",4.6,Jagdalpur,Chhattisgarh,19.073,82.042
CG311,Essar Smart Jagdalpur,Essar,"Okay, bit slow sometimes",3.8,Jagdalpur,Chhattisgarh,19.074,82.044
CG312,Ambikapur IOC Center,Indian Oil,"Staff friendly, central location",4.1,Ambikapur,Chhattisgarh,23.1352,83.195
CG313,Ambikapur HP Fuel,HP,"Reliable, average wait",4,Ambikapur,Chhattisgarh,23.1365,83.1965
CG314,Bharat Ambikapur,BPCL,Good quality fuel,4.2,Ambikapur,Chhattisgarh,23.1375,83.197
CG315,Reliance Fuel Ambikapur,Reliance,"Spacious forecourt, smooth",4.4,Ambikapur,Chhattisgarh,23.138,83.198
CG316,Essar Pump Ambikapur,Essar,Average experience,3.9,Ambikapur,Chhattisgarh,23.139,83.199
CG317,Dhamtari IOC Point,Indian Oil,"Clean, well-located",4.3,Dhamtari,Chhattisgarh,20.7072,81.5486
CG318,Dhamtari HP Station,HP,"Staff polite, quick fueling",4.1,Dhamtari,Chhattisgarh,20.708,81.5495
CG319,Bharat Fuel Dhamtari,BPCL,"Good quality, average crowd",4,Dhamtari,Chhattisgarh,20.709,81.55
CG320,Reliance Pump Dhamtari,Reliance,"Spacious, modern facilities",4.5,Dhamtari,Chhattisgarh,20.71,81.551
CG321,Essar Smart Dhamtari,Essar,"Decent prices, okay service",3.9,Dhamtari,Chhattisgarh,20.711,81.552
CG322,Jagdalpur City IOC,Indian Oil,Clean and reliable,4.2,Korba,Chhattisgarh,22.351,82.752
CG323,Korba HP Central,HP,"Helpful staff, quick filling",4.1,Korba,Chhattisgarh,22.352,82.753
CG324,Bharat Fuel Korba,BPCL,"Smooth experience, bit crowded",3.9,Korba,Chhattisgarh,22.353,82.754
CG325,Reliance Pump Korba,Reliance,"Spacious, easy payment",4.4,Korba,Chhattisgarh,22.354,82.755
CG326,Essar Fuel Korba,Essar,Average overall,3.8,Korba,Chhattisgarh,22.355,82.756
GA327,Goa Central Fuel Station,IndianOil,"Quick service, snacks available.",4.4,Panaji,Goa,15.4909,73.8278
GA328,Riverfront Fuel Pump,BPCL,"Friendly attendants, slightly congested at peak.",4.1,Panaji,Goa,15.491,73.828
GA329,Panaji Express Petrol,HPCL,"Clean restrooms, good air.",4.5,Panaji,Goa,15.4895,73.8265
GA330,Mandovi Road Filling,Reliance,"Affordable prices, long queue on weekends.",4,Panaji,Goa,15.492,73.829
GA331,Central Marina Pumps,Shell,"Premium fuels, quick top-ups.",4.6,Panaji,Goa,15.49,73.827
GA332,Margao Main Fuel Point,IndianOil,"Reliable, always open.",4.3,Margao,Goa,15.2993,73.9597
GA333,Margao Highway Pump,BPCL,"Fast attendants, small shop.",4.2,Margao,Goa,15.3,73.9605
GA334,Salcete Fuel Hub,HPCL,"Clean forecourt, decent coffee.",4.4,Margao,Goa,15.298,73.958
GA335,Margao West Filling,Reliance,"Often busy, fair prices.",3.9,Margao,Goa,15.3008,73.9574
GA336,Margao Service Station,Essar,Good customer service.,4,Margao,Goa,15.2975,73.96
GA337,Vasco Junction Pump,IndianOil,"Handy for trucks, open 24/7.",4.1,Mormugao (Vasco da Gama),Goa,15.395,73.82
GA338,Vasco Seafront Fuel,BPCL,Quick marine supply nearby.,4,Mormugao (Vasco da Gama),Goa,15.3945,73.821
GA339,Vasco Central Filling,HPCL,"Good attendants, small convenience store.",4.2,Mormugao (Vasco da Gama),Goa,15.396,73.819
GA340,Harbour Road Pump,Reliance,Busy during morning rush.,3.8,Mormugao (Vasco da Gama),Goa,15.3955,73.8205
GA341,Mormugao Express Station,Shell,Premium fuel available.,4.5,Mormugao (Vasco da Gama),Goa,15.3958,73.8202
GA342,Pernem Town Pump,IndianOil,Friendly and efficient.,4.2,Pernem,Goa,15.7,73.73
GA343,Pernem Highway Service,BPCL,Good for long-route vehicles.,4,Pernem,Goa,15.699,73.731
GA344,Pernem West Filling,HPCL,"Clean, basic amenities.",4.1,Pernem,Goa,15.701,73.729
GA345,Pernem Cross Pumps,Reliance,Often crowded on festival days.,3.9,Pernem,Goa,15.7005,73.7305
GA346,Pernem Quick Stop,Essar,"Quick service, friendly staff.",4,Pernem,Goa,15.6995,73.7315
GA347,Mapusa Market Pump,IndianOil,"Close to market, reliable.",4.3,Mapusa,Goa,15.6139,73.8089
GA348,Mapusa Circle Filling,BPCL,"Good attendants, long canopy.",4.1,Mapusa,Goa,15.6145,73.8095
GA349,Mapusa North Station,HPCL,"Fair prices, clean area.",4,Mapusa,Goa,15.613,73.8075
GA350,Mapusa Express Pump,Reliance,Convenient for commuters.,3.9,Mapusa,Goa,15.614,73.81
GA351,Mapusa Plaza Fuel,Shell,"Premium options, fast service.",4.5,Mapusa,Goa,15.6138,73.8087
GA352,Bicholim Central Pump,IndianOil,Good for local traffic.,4,Bicholim,Goa,15.5787,73.8699
GA353,Bicholim East Filling,BPCL,"Clean tanks, fast attendants.",4.1,Bicholim,Goa,15.5795,73.8705
GA354,Bicholim Highway Stop,HPCL,Handy for travellers.,3.9,Bicholim,Goa,15.5778,73.869
GA355,Bicholim Service Plaza,Reliance,"Small store, helpful staff.",4,Bicholim,Goa,15.578,73.871
GA356,Bicholim QuickFuel,Essar,"Decent prices, always open.",4.2,Bicholim,Goa,15.579,73.87
GA357,Sanquelim Town Pump,IndianOil,"Clean area, polite staff.",4.2,Sanquelim,Goa,15.606,73.932
GA358,Sanquelim Road Filling,BPCL,"Quick top-ups, small queues.",4,Sanquelim,Goa,15.6055,73.9325
GA359,Sanquelim West Station,HPCL,"Basic amenities, fair price.",3.9,Sanquelim,Goa,15.6065,73.931
GA360,Sanquelim Express Pump,Reliance,Busy during market days.,3.8,Sanquelim,Goa,15.6062,73.9328
GA361,Sanquelim Corner Fuel,Essar,"Friendly service, clean forecourt.",4.1,Sanquelim,Goa,15.6058,73.9322
GA362,Valpoi Central Pump,IndianOil,Good for town traffic.,4,Valpoi,Goa,15.6536,74.008
GA363,Valpoi Market Filling,BPCL,Convenient location.,4.1,Valpoi,Goa,15.654,74.0085
GA364,Valpoi Highway Pump,HPCL,Clean and quick service.,4,Valpoi,Goa,15.653,74.0075
GA365,Valpoi Express Station,Reliance,"Fair prices, short queues.",3.9,Valpoi,Goa,15.6538,74.0082
GA366,Valpoi Service Hub,Essar,"Helpful attendants, good hours.",4.2,Valpoi,Goa,15.6534,74.0081
GA367,Ponda Central Fuel,IndianOil,Great for city commuters.,4.3,Ponda,Goa,15.403,74.0196
GA368,Ponda West Pumps,BPCL,"Quick refills, neat.",4.1,Ponda,Goa,15.4035,74.0205
GA369,Ponda East Filling,HPCL,Decent customer service.,4,Ponda,Goa,15.4025,74.0185
GA370,Ponda Highway Stop,Reliance,Busy at rush hour.,3.8,Ponda,Goa,15.4038,74.019
GA371,Ponda Premium Fuel,Shell,"Premium options, tidy station.",4.6,Ponda,Goa,15.4032,74.0198
GA372,Cuncolim Town Pump,IndianOil,Convenient for locals.,4.1,Cuncolim,Goa,15.2171,73.992
GA373,Cuncolim Market Filling,BPCL,"Fast service, small shop.",4,Cuncolim,Goa,15.2175,73.9925
GA374,Cuncolim South Pump,HPCL,"Clean, basic amenities.",4,Cuncolim,Goa,15.2165,73.9915
GA375,Cuncolim Express Station,Reliance,Helpful attendants.,3.9,Cuncolim,Goa,15.217,73.9922
GA376,Cuncolim QuickFill,Essar,"Good hours, reliable.",4,Cuncolim,Goa,15.2172,73.9921
GA377,Quepem Central Pump,IndianOil,"Good location, friendly staff.",4,Quepem,Goa,15.1032,74.0172
GA378,Quepem Market Filling,BPCL,"Short queues, decent prices.",4.1,Quepem,Goa,15.1038,74.0176
GA379,Quepem East Station,HPCL,Clean forecourt.,3.9,Quepem,Goa,15.1025,74.0168
GA380,Quepem Highway Pump,Reliance,Busy during tourist season.,3.8,Quepem,Goa,15.1035,74.0174
GA381,Quepem Service Stop,Essar,Reliable and safe.,4.1,Quepem,Goa,15.103,74.017
GA382,Curchorem Junction Pump,IndianOil,Handy for inter-town travel.,4,Curchorem,Goa,15.1456,74.017
GA383,Curchorem East Filling,BPCL,Clean and efficient.,4.1,Curchorem,Goa,15.146,74.0175
GA384,Curchorem South Pump,HPCL,"Fair prices, good staff.",4,Curchorem,Goa,15.145,74.0165
GA385,Curchorem Express Station,Reliance,"Quick service, limited shop.",3.9,Curchorem,Goa,15.1458,74.0172
GA386,Curchorem Fuel Hub,Essar,"Reliable attendants, 24/7.",4.2,Curchorem,Goa,15.1454,74.0171
GA387,Sanguem Central Pump,IndianOil,"Great for locals, neat area.",4,Sanguem,Goa,15.3622,74.1298
GA388,Sanguem Road Filling,BPCL,Quick and efficient.,4.1,Sanguem,Goa,15.363,74.1305
GA389,Sanguem East Station,HPCL,"Clean, good attendants.",4,Sanguem,Goa,15.3615,74.129
GA390,Sanguem Highway Pump,Reliance,Busy on festival days.,3.8,Sanguem,Goa,15.3628,74.1295
GA391,Sanguem Service Plaza,Essar,Good hours and service.,4.1,Sanguem,Goa,15.362,74.1299
GA392,Canacona Beach Pump,IndianOil,"Useful for tourists, clean.",4.2,Canacona,Goa,14.9875,74.0259
GA393,Canacona Market Filling,BPCL,"Short queues, polite staff.",4,Canacona,Goa,14.988,74.0265
GA394,Canacona South Station,HPCL,"Reliable service, tidy area.",4.1,Canacona,Goa,14.987,74.025
GA395,Canacona Express Pump,Reliance,Popular during weekends.,3.9,Canacona,Goa,14.9878,74.026
GA396,Canacona Coastal Hub,Shell,"Premium fuel, friendly staff.",4.5,Canacona,Goa,14.9876,74.0258
GJ397,HPCL-Fuel Station Ghatlodiya,HP,"""Convenient location, friendly staff, and quick service.""",4.5,Ahmedabad,Gujarat,23.0276,72.5534
GJ398,HPCL-Fuel Station Shilaj Rd,HP,"""Clean station, well-maintained, but can get crowded during peak hours.""",4.2,Ahmedabad,Gujarat,23.022,72.535
GJ399,HPCL-Fuel Station Chandkheda,HP,"""Efficient service, but the payment process could be faster.""",4,Ahmedabad,Gujarat,23.0653,72.6167
GJ400,HPCL-Fuel Station Ellisbridge,HP,"""Great location, but sometimes the fuel quality is inconsistent.""",3.8,Ahmedabad,Gujarat,23.0336,72.5615
GJ401,HPCL-Fuel Station Paldi,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Ahmedabad,Gujarat,23.0227,72.5569
GJ402,HPCL-Fuel Station Raikhad,HP,"""24/7 service, but the area can be a bit noisy at night.""",4.3,Ahmedabad,Gujarat,23.0226,72.5654
GJ403,HPCL-Fuel Station Relief Rd,HP,"""Convenient for quick refuels, but the pumps are a bit close together.""",4,Ahmedabad,Gujarat,23.0225,72.561
GJ404,HPCL-Fuel Station Gheekanta,HP,"""Good service, but the air pump is often out of order.""",3.9,Ahmedabad,Gujarat,23.0223,72.5599
GJ405,HPCL-Fuel Station Nikol,HP,"""Spacious station with ample parking, but the staff could be more attentive.""",4.2,Ahmedabad,Gujarat,23.0221,72.5578
GJ406,HPCL-Fuel Station Bhuvaladi,HP,"""Quiet location, but the pumps are a bit outdated.""",3.7,Ahmedabad,Gujarat,23.0218,72.5567
GJ407,HPCL-Fuel Station Saraspur,HP,"""Affordable prices, but the area lacks proper lighting at night.""",4.1,Ahmedabad,Gujarat,23.0216,72.5556
GJ408,HPCL-Fuel Station Road Rakhiyal,HP,"""Good for quick stops, but the air pump is often crowded.""",3.8,Ahmedabad,Gujarat,23.0214,72.5545
GJ409,HPCL-Fuel Station Pushpak,HP,"""Clean facilities, but the payment process could be more efficient.""",4,Ahmedabad,Gujarat,23.0212,72.5534
GJ410,HPCL-Fuel Station Janta Nagar,HP,"""24/7 service, but the pumps are a bit close together.""",4.2,Ahmedabad,Gujarat,23.021,72.5523
GJ411,HPCL-Fuel Station Maninagar,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Ahmedabad,Gujarat,23.0208,72.5512
GJ412,HPCL-Fuel Station Aslali,HP,"""Convenient location, but the area can be a bit noisy during peak hours.""",3.9,Ahmedabad,Gujarat,23.0206,72.5501
GJ413,HPCL-Fuel Station Bareja,HP,"""Quiet location, but the pumps are a bit outdated.""",3.7,Ahmedabad,Gujarat,23.0204,72.549
GJ414,HPCL-Fuel Station Vejalpur,HP,"""Clean station, well-maintained, but can get crowded during peak hours.""",4.2,Ahmedabad,Gujarat,23.0202,72.5479
GJ415,HPCL-Fuel Station Gandhinagar,HP,"""Efficient service, but the payment process could be faster.""",4,Gandhinagar,Gujarat,23.022,72.5678
GJ416,HPCL-Fuel Station Valad,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Gandhinagar,Gujarat,23.0218,72.5667
GJ417,HPCL-Fuel Station Chhatral,HP,"""Affordable prices, but the area lacks proper lighting at night.""",3.9,Gandhinagar,Gujarat,23.0216,72.5656
GJ418,HPCL-Fuel Station Mansa,HP,"""Quiet location, but the pumps are a bit outdated.""",3.7,Gandhinagar,Gujarat,23.0214,72.5645
GJ419,HPCL-Fuel Station Adalaj,HP,"""Convenient location, but the area can be a bit noisy during peak hours.""",3.9,Gandhinagar,Gujarat,23.0212,72.5634
GJ420,HPCL-Fuel Station Chiloda,HP,"""Clean station, well-maintained, but can get crowded during peak hours.""",4.2,Gandhinagar,Gujarat,23.021,72.5623
GJ421,HPCL-Fuel Station Gandhinagar,HP,"""Efficient service, but the payment process could be faster.""",4,Gandhinagar,Gujarat,23.0208,72.5612
GJ422,HPCL-Fuel Station Gandhinagar,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Gandhinagar,Gujarat,23.0206,72.5601
GJ423,HPCL-Fuel Station Gandhinagar,HP,"""Affordable prices, but the area lacks proper lighting at night.""",3.9,Gandhinagar,Gujarat,23.0204,72.559
GJ424,HPCL-Fuel Station Gandhinagar,HP,"""Quiet location, but the pumps are a bit outdated.""",3.7,Gandhinagar,Gujarat,23.0202,72.5579
GJ425,HPCL-Fuel Station Gandhinagar,HP,"""Convenient location, but the area can be a bit noisy during peak hours.""",3.9,Gandhinagar,Gujarat,23.02,72.5568
GJ426,HPCL-Fuel Station Bhavnagar,HP,"""Convenient location, friendly staff, and quick service.""",4.5,Bhavnagar,Gujarat,21.7649,72.15
GJ427,HPCL-Fuel Station Dholera,HP,"""Clean station, well-maintained, but can get crowded during peak hours.""",4.2,Bhavnagar,Gujarat,21.765,72.1501
GJ428,HPCL-Fuel Station Palitana,HP,"""Efficient service, but the payment process could be faster.""",4,Bhavnagar,Gujarat,21.7651,72.1502
GJ429,HPCL-Fuel Station Sihor,HP,"""Great location, but sometimes the fuel quality is inconsistent.""",3.8,Bhavnagar,Gujarat,21.7652,72.1503
GJ430,HPCL-Fuel Station Gariadhar,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Bhavnagar,Gujarat,21.7653,72.1504
GJ431,HPCL-Fuel Station Rajula,HP,"""24/7 service, but the area can be a bit noisy at night.""",4.3,Bhavnagar,Gujarat,21.7654,72.1505
GJ432,HPCL-Fuel Station Una,HP,"""Convenient for quick refuels, but the air pump is often out of order.""",3.9,Bhavnagar,Gujarat,21.7655,72.1506
GJ433,HPCL-Fuel Station Talaja,HP,"""Good service, but the pumps are a bit close together.""",3.8,Bhavnagar,Gujarat,21.7656,72.1507
GJ434,HPCL-Fuel Station Mahuva,HP,"""Clean facilities, but the payment process could be more efficient.""",4,Bhavnagar,Gujarat,21.7657,72.1508
GJ435,HPCL-Fuel Station Bhavnagar,HP,"""Affordable prices, but the area lacks proper lighting at night.""",4.1,Bhavnagar,Gujarat,21.7658,72.1509
GJ436,HPCL-Fuel Station Jamnagar,HP,"""Quiet location, but the pumps are a bit outdated.""",3.7,Jamnagar,Gujarat,22.4707,70.057
GJ437,HPCL-Fuel Station Kandla,HP,"""Convenient location, but the area can be a bit noisy during peak hours.""",3.9,Jamnagar,Gujarat,22.4708,70.0571
GJ438,HPCL-Fuel Station Dwarka,HP,"""Clean station, well-maintained, but can get crowded during peak hours.""",4.2,Jamnagar,Gujarat,22.4709,70.0572
GJ439,HPCL-Fuel Station Okha,HP,"""Efficient service, but the payment process could be faster.""",4,Jamnagar,Gujarat,22.471,70.0573
GJ440,HPCL-Fuel Station Mithapur,HP,"""Great location, but sometimes the fuel quality is inconsistent.""",3.8,Jamnagar,Gujarat,22.4711,70.0574
GJ441,HPCL-Fuel Station Rajkot,HP,"""Friendly staff and clean facilities, but limited parking space.""",4.1,Rajkot,Gujarat,22.3039,70.8022
GJ442,HPCL-Fuel Station Morbi,HP,"""24/7 service, but the area can be a bit noisy at night.""",4.3,Rajkot,Gujarat,22.304,70.8023
GJ443,HPCL-Fuel Station Jamnagar,HP,"""Convenient for quick refuels, but the air pump is often out of order.""",3.9,Rajkot,Gujarat,22.3041,70.8024
GJ444,HPCL-Fuel Station Bhuj,HP,"""Good service, but the pumps are a bit close together.""",3.8,Rajkot,Gujarat,22.3042,70.8025
GJ445,HPCL-Fuel Station Gandhidham,HP,"""Clean facilities, but the payment process could be more efficient.""",4,Rajkot,Gujarat,22.3043,70.8026
GJ446,HPCL-Fuel Station Surendranagar,HP,"Affordable prices, but the area lacks proper lighting at night.",4.1,Rajkot,Gujarat,22.3044,70.8027
GJ447,HPCL-Fuel Station Nadiad,HP,"Quiet location, but the pumps are a bit outdated.",3.7,Rajkot,Gujarat,22.3045,70.8028
GJ448,HPCL-Fuel Station Anand,HP,"""Clean station, fast service, but parking is limited.""",4.1,Anand,Gujarat,22.5646,72.9289
GJ449,HPCL-Fuel Station Borsad,HP,"""Friendly staff, but queues can form during peak hours.""",4,Anand,Gujarat,22.5647,72.929
GJ450,HPCL-Fuel Station Petlad,HP,"""Good fuel quality, but station is a bit crowded.""",4.2,Anand,Gujarat,22.5648,72.9291
GJ451,HPCL-Fuel Station Khambhat,HP,"""Quick service, but some pumps are old.""",3.8,Anand,Gujarat,22.5649,72.9292
GJ452,HPCL-Fuel Station Umreth,HP,"""Convenient location, but payment process is slow sometimes.""",4,Anand,Gujarat,22.565,72.9293
GJ453,HPCL-Fuel Station Vadodara,HP,"""24/7 service, clean facilities, but can get crowded in evenings.""",4.3,Vadodara,Gujarat,22.3072,73.1812
GJ454,HPCL-Fuel Station Padra,HP,"""Friendly staff, but pumps are close together.""",4,Vadodara,Gujarat,22.3073,73.1813
GJ455,HPCL-Fuel Station Savli,HP,"""Good location, but air pumps often busy.""",4.1,Vadodara,Gujarat,22.3074,73.1814
GJ456,HPCL-Fuel Station Waghodia,HP,"""Efficient service, but some attendants need training.""",4,Vadodara,Gujarat,22.3075,73.1815
GJ457,HPCL-Fuel Station Karjan,HP,"""Clean and quick service, but limited parking.""",4.2,Vadodara,Gujarat,22.3076,73.1816
GJ458,HPCL-Fuel Station Bharuch,HP,"""Convenient location, but fuel prices slightly higher than nearby stations.""",4,Bharuch,Gujarat,21.7051,73.0622
GJ459,HPCL-Fuel Station Jambusar,HP,"""Friendly staff, but area can get congested.""",3.9,Bharuch,Gujarat,21.7052,73.0623
GJ460,HPCL-Fuel Station Ankleshwar,HP,"""Good facilities, but payment queues form at times.""",4.1,Bharuch,Gujarat,21.7053,73.0624
GJ461,HPCL-Fuel Station Amod,HP,"""Clean station, but pumps are sometimes out of order.""",3.8,Bharuch,Gujarat,21.7054,73.0625
GJ462,HPCL-Fuel Station Valia,HP,"""Quick service, but parking space is limited.""",4,Bharuch,Gujarat,21.7055,73.0626
GJ463,HPCL-Fuel Station Narmada,HP,"""Friendly staff, good fuel quality, but station is small.""",4.1,Narmada,Gujarat,21.8362,73.5291
GJ464,HPCL-Fuel Station Tilakwada,HP,"""Clean facilities, but service can be slow at times.""",3.9,Narmada,Gujarat,21.8363,73.5292
GJ465,HPCL-Fuel Station Dediapada,HP,"""Convenient location, but pumps are a bit old.""",3.8,Narmada,Gujarat,21.8364,73.5293
GJ466,HPCL-Fuel Station Sagbara,HP,"""Efficient service, but parking is limited.""",4,Narmada,Gujarat,21.8365,73.5294
